Episodio,Recompensa_Episodio,Recompensa_Promedio_Movil,Pasos_Episodio,Pasos_Promedio_Movil,Metas_Alcanzadas_Episodio,Metas_Alcanzadas_Promedio_Movil,loss,policy_loss,value_loss,actor_loss,critic_loss,entropy_loss,alpha_loss,alpha,epsilon
4123,-143.59974151538398,-101.99758572373702,6,2.42,0,0.0,,0.0,0.0,,,0.0,,,
4124,-100.01,-101.85106153363547,1,2.39,0,0.0,,0.0,0.0,,,0.0,,,
4125,-100.01,-101.85106153363546,1,2.39,0,0.0,,0.0,0.0,,,0.0,,,
4126,-143.21027677185253,-102.28395746115015,7,2.44,0,0.0,,0.0,0.0,,,0.0,,,
4127,-100.01,-102.30608849539989,1,2.38,0,0.0,,0.0,0.0,,,0.0,,,
4128,-100.01,-102.30608849539989,1,2.38,0,0.0,,0.0,0.0,,,0.0,,,
4129,-100.01,-102.3111483740431,1,2.34,0,0.0,,0.0,0.0,,,0.0,,,
4130,-99.8025736421988,-102.30907411046506,3,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4131,-100.01,-102.30907411046506,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4132,-100.01,-102.30907411046506,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4133,-99.9204137072083,-102.30907542297129,2,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4134,-99.92042092105301,-102.3081796321818,2,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4135,-100.01,-102.3090693625288,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4136,-99.8073588760837,-102.3252259889847,3,2.32,0,0.0,,0.0,0.0,,,0.0,,,
4137,-100.01,-102.3252259889847,1,2.32,0,0.0,,0.0,0.0,,,0.0,,,
4138,-99.80378247373858,-102.32316381372208,3,2.34,0,0.0,,0.0,0.0,,,0.0,,,
4139,-100.01,-102.32316381372209,1,2.34,0,0.0,,0.0,0.0,,,0.0,,,
4140,-99.76264622045117,-102.32157894671361,4,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4141,-99.91819443511108,-102.32155388823891,2,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4142,-100.01,-102.32155388823891,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4143,-99.92009115756241,-102.32155388823891,2,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4144,-100.01,-102.32244967902838,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4145,-99.97140378120645,-102.32245344718744,2,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4146,-100.01,-102.32245344718744,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4147,-99.92012169749133,-102.3231051259918,2,2.34,0,0.0,,0.0,0.0,,,0.0,,,
4148,-100.01,-102.3231051259918,1,2.34,0,0.0,,0.0,0.0,,,0.0,,,
4149,-100.01,-102.3231051259918,1,2.34,0,0.0,,0.0,0.0,,,0.0,,,
4150,-114.8556392525524,-102.47246574008989,3,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4151,-99.91960181823018,-102.48662474440725,2,2.31,0,0.0,,,,,,,,,
4152,-98.90594018127298,-102.47558414622,6,2.36,0,0.0,,-0.10571326894892587,72.26347244551613,,,0.8991177545653449,,,
4153,-100.01,-102.47558414621999,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4154,-100.01,-102.47558414622,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4155,-99.80057826159208,-102.47348992883593,3,2.38,0,0.0,,0.0,0.0,,,0.0,,,
4156,-100.01,-102.4743982574396,1,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4157,-99.91939552150424,-102.32863808859811,2,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4158,-99.9202824565877,-102.3286326982417,2,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4159,-99.663761832678,-102.32608837221737,4,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4160,-100.01,-102.32764039585463,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4161,-100.01,-102.32764039585463,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4162,-99.80755160034079,-102.32561591185805,3,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4163,-114.9188131910954,-102.47470404376901,2,2.38,0,0.0,,0.0,0.0,,,0.0,,,
4164,-100.01,-102.4751031321934,1,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4165,-100.01,-102.47510313219338,1,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4166,-100.01,-102.47510313219338,1,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4167,-99.92021430624212,-102.47420527525581,2,2.38,0,0.0,,0.0,0.0,,,0.0,,,
4168,-100.01,-102.47420527525581,1,2.38,0,0.0,,0.0,0.0,,,0.0,,,
4169,-99.92031449270021,-102.4733084201828,2,2.39,0,0.0,,0.0,0.0,,,0.0,,,
4170,-100.01,-102.47534683565321,1,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4171,-99.91990598356638,-102.47444589548888,2,2.38,0,0.0,,0.0,0.0,,,0.0,,,
4172,-99.91981700929001,-102.47395845007526,2,2.38,0,0.0,,0.0,0.0,,,0.0,,,
4173,-99.80495381705289,-102.47190798824579,3,2.4,0,0.0,,0.0,0.0,,,0.0,,,
4174,-100.01,-102.47190798824579,1,2.4,0,0.0,,0.0,0.0,,,0.0,,,
4175,-99.91873485901885,-102.47099533683597,2,2.41,0,0.0,,0.0,0.0,,,0.0,,,
4176,-100.01,-102.47099533683597,1,2.41,0,0.0,,0.0,0.0,,,0.0,,,
4177,-129.14167709825057,-102.76231210781849,5,2.45,0,0.0,,0.0,0.0,,,0.0,,,
4178,-100.01,-102.61729979716725,1,2.41,0,0.0,,0.0,0.0,,,0.0,,,
4179,-100.01,-102.46770993874229,1,2.4,0,0.0,,0.0,0.0,,,0.0,,,
4180,-185.72041001399532,-103.32481403888224,10,2.49,0,0.0,,0.0,0.0,,,0.0,,,
4181,-99.92070028258149,-102.28777896839048,2,2.4,0,0.0,,0.0005953308815757433,163.82556660970053,,,0.914843757947286,,,
4182,-100.01,-102.28868079829759,1,2.39,0,0.0,,0.0,0.0,,,0.0,,,
4183,-100.01,-102.28868079829758,1,2.39,0,0.0,,0.0,0.0,,,0.0,,,
4184,-100.01,-102.28958393456361,1,2.38,0,0.0,,0.0,0.0,,,0.0,,,
4185,-100.01,-102.29111355927493,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4186,-99.91819443511108,-102.29356732983868,2,2.34,0,0.0,,0.0,0.0,,,0.0,,,
4187,-99.92001932018582,-102.29266752304055,2,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4188,-99.80620548482639,-102.29062957788881,3,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4189,-99.9188131910954,-102.29371050387954,2,2.34,0,0.0,,0.0,0.0,,,0.0,,,
4190,-99.9205654049925,-102.00368257626182,2,2.3,0,0.0,,0.0,0.0,,,0.0,,,
4191,-100.01,-102.00368257626185,1,2.3,0,0.0,,0.0,0.0,,,0.0,,,
4192,-99.76355866381105,-102.00121816289995,4,2.33,0,0.0,,0.0,0.0,,,0.0,,,
4193,-100.01,-102.0032108255336,1,2.31,0,0.0,,0.0,0.0,,,0.0,,,
4194,-99.91855430449688,-102.01479672405242,2,2.28,0,0.0,,0.0,0.0,,,0.0,,,
4195,-100.01,-102.01479672405243,1,2.28,0,0.0,,0.0,0.0,,,0.0,,,
4196,-172.09943711576682,-102.73569109521007,8,2.35,0,0.0,,0.0,0.0,,,0.0,,,
4197,-99.66241901015349,-102.73310501565861,4,2.37,0,0.0,,0.0,0.0,,,0.0,,,
4198,-100.01,-102.73400595582294,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4199,-100.01,-102.73400595582297,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4200,-100.01,-102.73400595582297,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
4201,-100.01,-102.73902603010596,1,2.32,0,0.0,,0.0,0.0,,,0.0,,,
4202,-100.01,-102.73993381990535,1,2.31,0,0.0,,0.0,0.0,,,0.0,,,
4203,-99.92012169749133,-102.74105095594594,2,2.3,0,0.0,,0.0,0.0,,,0.0,,,
4204,-100.01,-102.74105095594594,1,2.3,0,0.0,,0.0,0.0,,,0.0,,,
4205,-99.85808445784839,-102.80874499140786,3,2.21,0,0.0,,0.0,0.0,,,0.0,,,
4206,-100.01,-102.80965103619283,1,2.2,0,0.0,,0.0,0.0,,,0.0,,,
4207,-99.92009679047928,-102.80875200409763,2,2.21,0,0.0,,0.0,0.0,,,0.0,,,
4208,-100.01,-102.80964400671122,1,2.2,0,0.0,,0.0,0.0,,,0.0,,,
4209,-114.6618618783727,-103.1201458367186,4,2.05,0,0.0,,0.0,0.0,,,0.0,,,
4210,-99.8056392525524,-103.1181022292441,3,2.07,0,0.0,,0.0,0.0,,,0.0,,,
4211,-99.80220711647708,-103.11945241441721,3,2.06,0,0.0,,0.0,0.0,,,0.0,,,
4212,-100.01,-103.12034441703082,1,2.05,0,0.0,,0.0,0.0,,,0.0,,,
4213,-100.01,-103.12125628212777,1,2.04,0,0.0,,,,,,,,,
4214,-100.01,-103.12125628212776,1,2.04,0,0.0,,,,,,,,,
4215,-99.91815875570708,-103.12236749439614,2,2.03,0,0.0,,-0.07527270540595055,83.5395679473877,,,0.9280704524781969,,,
4216,-100.01,-103.124417166467,1,2.01,0,0.0,,0.0,0.0,,,0.0,,,
4217,-100.01,-103.12441716646697,1,2.01,0,0.0,,0.0,0.0,,,0.0,,,
4218,-99.80615845295846,-103.12237875099657,3,2.03,0,0.0,,0.0,0.0,,,0.0,,,
4219,-100.01,-103.12395990771813,1,2.01,0,0.0,,0.0,0.0,,,0.0,,,
4220,-100.01,-103.12395990771813,1,2.01,0,0.0,,0.0,0.0,,,0.0,,,
4221,-99.91978265685627,-103.12515195167076,2,2.0,0,0.0,,0.0,0.0,,,0.0,,,
4222,-100.01,-103.12515195167076,1,2.0,0,0.0,,0.0,0.0,,,0.0,,,
4223,-99.97001626197147,-102.68885469913664,2,1.96,0,0.0,,0.0,0.0,,,0.0,,,
4224,-100.01,-102.68885469913663,1,1.96,0,0.0,,0.0,0.0,,,0.0,,,
4225,-100.01,-102.68885469913664,1,1.96,0,0.0,,0.0,0.0,,,0.0,,,
4226,-100.01,-102.2568519314181,1,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4227,-100.01,-102.25685193141813,1,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4228,-100.01,-102.2568519314181,1,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4229,-100.01,-102.25685193141811,1,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4230,-100.01,-102.2589261949961,1,1.88,0,0.0,,0.0,0.0,,,0.0,,,
4231,-100.01,-102.25892619499614,1,1.88,0,0.0,,0.0,0.0,,,0.0,,,
4232,-100.01,-102.25892619499614,1,1.88,0,0.0,,0.0,0.0,,,0.0,,,
4233,-99.66546055838958,-102.25637666350795,4,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4234,-100.01,-102.2572724542974,1,1.89,0,0.0,,0.0,0.0,,,0.0,,,
4235,-100.01,-102.2572724542974,1,1.89,0,0.0,,0.0,0.0,,,0.0,,,
4236,-99.67092196086467,-102.25590808514521,4,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4237,-100.01,-102.25590808514521,1,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4238,-100.01,-102.25797026040782,1,1.88,0,0.0,,0.0,0.0,,,0.0,,,
4239,-100.01,-102.25797026040782,1,1.88,0,0.0,,0.0,0.0,,,0.0,,,
4240,-100.01,-102.26044379820333,1,1.85,0,0.0,,0.0,0.0,,,0.0,,,
4241,-100.01,-102.26136185385221,1,1.84,0,0.0,,0.0,0.0,,,0.0,,,
4242,-99.92001626197147,-102.26046201647192,2,1.85,0,0.0,,0.0,0.0,,,0.0,,,
4243,-100.01,-102.2613611048963,1,1.84,0,0.0,,0.0,0.0,,,0.0,,,
4244,-100.01,-102.2613611048963,1,1.84,0,0.0,,0.0,0.0,,,0.0,,,
4245,-114.85220711647708,-102.410169138249,3,1.85,0,0.0,,0.0,0.0,,,0.0,,,
4246,-99.80350259569688,-102.40810416420598,3,1.87,0,0.0,,0.0,0.0,,,0.0,,,
4247,-100.01,-102.40900294723106,1,1.86,0,0.0,,0.0,0.0,,,0.0,,,
4248,-99.92085681325179,-102.40811151536359,2,1.87,0,0.0,,0.0,0.0,,,0.0,,,
4249,-99.9189878296769,-102.40720139366033,2,1.88,0,0.0,,0.0,0.0,,,0.0,,,
4250,-100.01,-102.25874500113483,1,1.86,0,0.0,,0.0,0.0,,,0.0,,,
4251,-100.01,-102.25964898295251,1,1.85,0,0.0,,0.0,0.0,,,0.0,,,
4252,-100.01,-102.27068958113979,1,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4253,-100.01,-102.27068958113978,1,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4254,-99.91855430449688,-102.26977512418475,2,1.81,0,0.0,,0.0,0.0,,,0.0,,,
4255,-99.92170699754129,-102.27098641154424,2,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4256,-100.01,-102.27098641154426,1,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4257,-100.01,-102.27189245632921,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4258,-100.01,-102.27278963176333,1,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4259,-99.9192210200615,-102.27534422363716,2,1.76,0,0.0,,-0.00048686253527800244,25.689058621724445,,,0.9345282812913259,,,
4260,-100.01,-102.27534422363716,1,1.76,0,0.0,,0.0,0.0,,,0.0,,,
4261,-100.01,-102.27534422363716,1,1.76,0,0.0,,0.0,0.0,,,0.0,,,
4262,-99.92046450179231,-102.27647335265168,2,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4263,-99.91945862998166,-102.12647980704055,2,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4264,-100.01,-102.12647980704054,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4265,-99.85433230017702,-102.12492313004232,3,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4266,-99.92068402038421,-102.12402997024616,2,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4267,-100.01,-102.12492782718374,1,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4268,-99.9196863733996,-102.12402469091772,2,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4269,-100.01,-102.12492154599073,1,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4270,-99.92012169749133,-102.12402276296564,2,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4271,-129.1283952527482,-102.41610765565746,5,1.81,0,0.0,,0.0,0.0,,,0.0,,,
4272,-99.92042092105301,-102.41611369477509,2,1.81,0,0.0,,0.0,0.0,,,0.0,,,
4273,-99.91907877243479,-102.41725494432889,2,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4274,-100.01,-102.4172549443289,1,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4275,-100.01,-102.41816759573872,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4276,-100.01,-102.41816759573871,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4277,-100.01,-102.12685082475622,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4278,-129.6494644521623,-102.42324546927784,5,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4279,-99.91907877243479,-102.42233625700219,2,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4280,-114.97032995306988,-101.71483545639293,2,1.72,0,0.0,,0.0,0.0,,,0.0,,,
4281,-100.01,-101.7157284535671,1,1.71,0,0.0,,0.0,0.0,,,0.0,,,
4282,-128.33909682090948,-101.99901942177621,7,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4283,-100.01,-101.99901942177621,1,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4284,-114.50857085825031,-102.1440051303587,5,1.81,0,0.0,,0.0,0.0,,,0.0,,,
4285,-99.66703759656508,-102.14057550632435,4,1.84,0,0.0,,0.0,0.0,,,0.0,,,
4286,-100.01,-102.14149356197326,1,1.83,0,0.0,,0.0,0.0,,,0.0,,,
4287,-100.01,-102.1423933687714,1,1.82,0,0.0,,0.0,0.0,,,0.0,,,
4288,-100.01,-102.14443131392314,1,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4289,-100.01,-102.14534318201218,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4290,-114.97101017279434,-102.2958476296902,2,1.79,0,0.0,,-0.0007170053819815317,62.495293299357094,,,0.9384162724018097,,,
4291,-99.92086811178521,-102.29495631080805,2,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4292,-100.01,-102.29742072416994,1,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4293,-100.01,-102.29742072416994,1,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4294,-99.9188131910954,-102.29742331303595,2,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4295,-100.01,-102.29742331303592,1,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4296,-100.01,-101.57652894187827,1,1.7,0,0.0,,0.0,0.0,,,0.0,,,
4297,-99.91894100911304,-101.57909416186787,2,1.68,0,0.0,,0.0,0.0,,,0.0,,,
4298,-100.01,-101.57909416186786,1,1.68,0,0.0,,0.0,0.0,,,0.0,,,
4299,-114.85615929559809,-101.72755575482383,3,1.7,0,0.0,,0.0,0.0,,,0.0,,,
4300,-99.21287831960986,-101.71958453801992,5,1.74,0,0.0,,0.0,0.0,,,0.0,,,
4301,-99.66996020207411,-101.71618414004068,4,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4302,-99.77152810594625,-101.71379942110013,4,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4303,-100.01,-101.71469820412521,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4304,-100.01,-101.71469820412523,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4305,-99.92082149222719,-101.715325574469,2,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4306,-99.80674548756811,-101.7132930293447,3,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4307,-100.01,-101.7141920614399,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4308,-100.01,-101.71419206143987,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4309,-99.8056392525524,-101.5656298351817,3,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4310,-100.01,-101.56767344265617,1,1.76,0,0.0,,0.0,0.0,,,0.0,,,
4311,-100.01,-101.5697513714914,1,1.74,0,0.0,,0.0,0.0,,,0.0,,,
4312,-100.01,-101.5697513714914,1,1.74,0,0.0,,0.0,0.0,,,0.0,,,
4313,-99.80779029069838,-101.56772927439839,3,1.76,0,0.0,,0.0,0.0,,,0.0,,,
4314,-100.01,-101.56772927439839,1,1.76,0,0.0,,0.0,0.0,,,0.0,,,
4315,-100.01,-101.5686476868413,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4316,-100.01,-101.56864768684132,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4317,-99.80736224745621,-101.56662130931589,3,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4318,-100.01,-101.5686597247863,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4319,-100.01,-101.5686597247863,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4320,-100.01,-101.5686597247863,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4321,-99.91945862998166,-101.56865648451755,2,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4322,-99.91960181823018,-101.56775250269985,2,1.76,0,0.0,,0.0,0.0,,,0.0,,,
4323,-100.01,-101.56815234008012,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4324,-100.01,-101.56815234008015,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4325,-99.8040622106907,-101.56609296218703,3,1.77,0,0.0,,,,,,,,,
4326,-100.01,-101.56609296218704,1,1.77,0,0.0,,,,,,,,,
4327,-99.85800781664241,-101.56457304035347,3,1.79,0,0.0,,0.030266067220105067,18.617353704240585,,,0.9404090642929077,,,
4328,-100.01,-101.56457304035348,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4329,-99.91927544400183,-101.56366579479347,2,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4330,-100.01,-101.5636657947935,1,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4331,-99.67092196086467,-101.56027501440211,4,1.83,0,0.0,,0.0,0.0,,,0.0,,,
4332,-100.01,-101.56027501440211,1,1.83,0,0.0,,0.0,0.0,,,0.0,,,
4333,-100.01,-101.56372040881821,1,1.8,0,0.0,,0.0,0.0,,,0.0,,,
4334,-99.97071818881072,-101.56332759070634,2,1.81,0,0.0,,0.0,0.0,,,0.0,,,
4335,-100.01,-101.56332759070634,1,1.81,0,0.0,,0.0,0.0,,,0.0,,,
4336,-100.01,-101.56671837109769,1,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4337,-100.01,-101.56671837109769,1,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4338,-99.91916713963347,-101.56581004249404,2,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4339,-100.01,-101.56581004249404,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4340,-100.01,-101.56581004249404,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4341,-100.01,-101.56581004249404,1,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4342,-100.01,-101.56670987987432,1,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4343,-100.01,-101.56670987987431,1,1.78,0,0.0,,0.0,0.0,,,0.0,,,
4344,-99.91886937144861,-101.5657985735888,2,1.79,0,0.0,,0.0,0.0,,,0.0,,,
4345,-100.01,-101.41737650242402,1,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4346,-100.01,-101.41944147646706,1,1.75,0,0.0,,0.0,0.0,,,0.0,,,
4347,-99.80381509642658,-101.41737962743129,3,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4348,-100.01,-101.41827105929879,1,1.76,0,0.0,,0.0,0.0,,,0.0,,,
4349,-99.92101017279434,-101.41829128272997,2,1.76,0,0.0,,0.0,0.0,,,0.0,,,
4350,-100.01,-101.41829128272997,1,1.76,0,0.0,,0.0,0.0,,,0.0,,,
4351,-99.92102696530075,-101.417401552383,2,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4352,-100.01,-101.41740155238298,1,1.77,0,0.0,,0.0,0.0,,,0.0,,,
4353,-114.51658982835674,-101.56246745066657,5,1.81,0,0.0,,0.0,0.0,,,0.0,,,
4354,-99.8082414687073,-101.56136432230868,3,1.82,0,0.0,,0.0,0.0,,,0.0,,,
4355,-99.852781195614,-101.56067506428938,3,1.83,0,0.0,,0.0,0.0,,,0.0,,,
4356,-100.01,-101.56067506428938,1,1.83,0,0.0,,0.0,0.0,,,0.0,,,
4357,-100.01,-101.56067506428938,1,1.83,0,0.0,,0.0,0.0,,,0.0,,,
4358,-99.91956205599854,-101.55977068484937,2,1.84,0,0.0,,0.0,0.0,,,0.0,,,
4359,-99.80220711647708,-101.55860054581353,3,1.85,0,0.0,,0.0,0.0,,,0.0,,,
4360,-100.01,-101.55860054581353,1,1.85,0,0.0,,0.0,0.0,,,0.0,,,
4361,-100.01,-101.55860054581353,1,1.85,0,0.0,,0.0,0.0,,,0.0,,,
4362,-100.01,-101.55949590079561,1,1.84,0,0.0,,0.0,0.0,,,0.0,,,
4363,-98.9022328030122,-101.5493236425259,6,1.88,0,0.0,,-0.0007254965603351593,13.582865238189697,,,0.9457785785198212,,,
4364,-99.92085681325179,-101.54843221065843,2,1.89,0,0.0,,0.0,0.0,,,0.0,,,
4365,-99.92071818881072,-101.54909606954476,2,1.88,0,0.0,,0.0,0.0,,,0.0,,,
4366,-100.01,-101.54998922934092,1,1.87,0,0.0,,0.0,0.0,,,0.0,,,
4367,-97.45001936032426,-101.52438942294417,8,1.94,0,0.0,,0.0,0.0,,,0.0,,,
4368,-99.91815875570708,-101.52437414676723,2,1.94,0,0.0,,0.0,0.0,,,0.0,,,
4369,-100.01,-101.52437414676723,1,1.94,0,0.0,,0.0,0.0,,,0.0,,,
4370,-100.01,-101.52527292979232,1,1.93,0,0.0,,0.0,0.0,,,0.0,,,
4371,-99.80615845295846,-101.23205056179444,3,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4372,-100.01,-101.2329463525839,1,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4373,-100.01,-101.23385556485955,1,1.89,0,0.0,,0.0,0.0,,,0.0,,,
4374,-100.01,-101.23385556485955,1,1.89,0,0.0,,0.0,0.0,,,0.0,,,
4375,-99.91956205599854,-101.23295118541954,2,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4376,-100.01,-101.23295118541954,1,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4377,-100.01,-101.23295118541954,1,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4378,-113.765111857218,-101.07410765947009,5,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4379,-99.80665212235992,-101.07298339296932,3,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4380,-99.92092341639919,-100.92248932760262,2,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4381,-100.01,-100.92248932760262,1,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4382,-128.39897940197025,-100.92308815341325,5,1.89,0,0.0,,0.0,0.0,,,0.0,,,
4383,-100.01,-100.92308815341326,1,1.89,0,0.0,,0.0,0.0,,,0.0,,,
4384,-100.01,-100.77810244483075,1,1.85,0,0.0,,0.0,0.0,,,0.0,,,
4385,-100.01,-100.7815320688651,1,1.82,0,0.0,,0.0,0.0,,,0.0,,,
4386,-100.01,-100.78153206886509,1,1.82,0,0.0,,0.0,0.0,,,0.0,,,
4387,-100.01,-100.7815320688651,1,1.82,0,0.0,,0.0,0.0,,,0.0,,,
4388,-100.01,-100.78153206886509,1,1.82,0,0.0,,0.0,0.0,,,0.0,,,
4389,-100.01,-100.7815320688651,1,1.82,0,0.0,,0.0,0.0,,,0.0,,,
4390,-99.92004729553813,-100.63102244009252,2,1.82,0,0.0,,0.0,0.0,,,0.0,,,
4391,-99.66937268861102,-100.6285074858608,4,1.84,0,0.0,,0.0,0.0,,,0.0,,,
4392,-100.01,-100.6285074858608,1,1.84,0,0.0,,0.0,0.0,,,0.0,,,
4393,-100.01,-100.6285074858608,1,1.84,0,0.0,,0.0,0.0,,,0.0,,,
4394,-100.01,-100.62941935394983,1,1.83,0,0.0,,0.0,0.0,,,0.0,,,
4395,-99.70500998481579,-100.62636945379799,4,1.86,0,0.0,,,,,,,,,
4396,-99.91907877243479,-100.62546024152235,2,1.87,0,0.0,,-0.02178103942424059,26.444133546617294,,,0.9550749725765653,,,
4397,-98.88144522995023,-100.6150852837307,6,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4398,-100.01,-100.6150852837307,1,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4399,-99.92071818881072,-100.46573087266283,2,1.9,0,0.0,,0.0,0.0,,,0.0,,,
4400,-113.95591758289049,-100.61316126529566,6,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4401,-142.84080213320243,-101.04486968460692,7,1.94,0,0.0,,0.0,0.0,,,0.0,,,
4402,-100.01,-101.04725440354747,1,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4403,-100.01,-101.04725440354747,1,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4404,-100.01,-101.04725440354746,1,1.91,0,0.0,,0.0,0.0,,,0.0,,,
4405,-99.91903889187473,-101.04723657754396,2,1.91,0,0.0,,0.0,0.0,,,0.0,,,
